ANY_SUBVENCIO,DATA_SUBVENCIO,"CIF_BENEFICIARI","BENEFICIARI","CONVOCATORIA","CENTRE_GESTOR","SITUACIO",IMPORT_SOLICITAT,IMPORT_CONCEDIT,DATA_ACTUALITZACIO,"CODI_ENS","NOM_ENS"
"2018","2018/05/30","G59437806","APA DEL CP PAU CASALS DE RUBI","CONVOCATORIA D'AJUTS A LES AMPAS DELS CENTRES EDUCATIUS DE RUBI PER PROJECTES D'ACOMPANYAMENT AL PROCES EDUCATIU D'ALUMNES 2017-18","Educació","JUSTIFICADA","10015.00","10015.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/12","Q5855633C","ESCOLA MOSSEN CINTO VERDAGUER","CURS 2017-18,CONVOCATORIA AJUTS CENTRES EDUCATIUS PER ACTIVITATS O PROJECTES PEDAGOGICS","Educació","JUSTIFICADA","1000.00","989.47","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/05/28","G65383283","ASSOCIACIO DE MARES I PARES D ALUMNES DE L ESCOLA DEL BOSC","CONVOCATORIA D'AJUTS A LES AMPAS DELS CENTRES EDUCATIUS DE RUBI PER PROJECTES D'ACOMPANYAMENT AL PROCES EDUCATIU D'ALUMNES 2017-18","Educació","JUSTIFICADA","2500.00","2500.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/10/29","G67008318","RUBITEA ASSOCIACIO DE FAMILIES DE PERSONES AMB AUTISME","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","2990.00","2990.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/15","Q0801826I","ESCOLA DEL BOSC","Conveni subvenció tranport curs 2017-18 escola del Bosc","Educació","JUSTIFICADA","1537.00","1537.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/12","Q5855634A","ESCOLA MONTESSORI","CURS 2017-18,CONVOCATORIA AJUTS CENTRES EDUCATIUS PER ACTIVITATS O PROJECTES PEDAGOGICS","Educació","JUSTIFICADA","4000.00","1290.53","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/15","S0800117D","ESCOLA CA N'ALZAMORA","Conveni subvenció transport curs 2017-2018 escola Ca n'Alzamora","Educació","JUSTIFICADA","1265.00","1265.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/04/05","G60208972","CLUB ESPORTIU RUBI FUTBOL SALA","SUBVENCION 2018. CE RUBI FUTBOL SALA. ACTIVIDADES TEMPORADA 2017_2018","Esports","JUSTIFICADA PARCIALMENTE","15000.00","15000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G62654462","APLEC DE RUBI","Convocatòria 2018 a entitats culturals - Modalitat C","Cultura","JUSTIFICADA","2600.00","2500.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/15","Q5855633C","ESCOLA MOSSEN CINTO VERDAGUER","Convocatòria subvencions 50/50 Curs 2016-2017","Manteniments","PAGADA","1614.97","1614.97","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/05/30","G58376740","APA COL.LEGI PUBLIC RAMON LLULL DE CAN FATJO","CONVOCATORIA D'AJUTS A LES AMPAS DELS CENTRES EDUCATIUS DE RUBI PER PROJECTES D'ACOMPANYAMENT AL PROCES EDUCATIU D'ALUMNES 2017-18","Educació","JUSTIFICADA","13014.36","13014.36","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/29","V58070103","CENTRE EXCURSIONISTA DE RUBI","CONVOCATORIA 2018 MODALIDAD B: SUBVENCIONES DESTINADAS A ACTIVIDADES DEPORTIVAS","Esports","JUSTIFICADA PARCIALMENTE","1700.00","1700.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/12","Q5855639J","ESCOLA JOAN MARAGALL","CURS 2017-18,CONVOCATORIA AJUTS CENTRES EDUCATIUS PER ACTIVITATS O PROJECTES PEDAGOGICS","Educació","JUSTIFICADA","1345.00","1130.53","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/09","G59370007","AA VV 25 DE SETEMBRE","MODALITAT A: SUBVENCIONS DESTINADES A PROJECTES D'ACTIVITATS DE LES ASSOCIACIONS DE VEÏNS","Infraestructures i suport entitats","JUSTIFICADA","4242.00","3545.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/05/23","G59527903","CD OLIMPIC CAN FATJO","SUBVENCIÓN 2018 CE OLIMPIC CAN FATJÓ, COMPETICIONES ESCOLARES Y FEDERADAS TEMP 17-18","Esports","JUSTIFICADA","18000.00","18000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/15","G60208972","CLUB ESPORTIU RUBI FUTBOL SALA","Convocatòria subvencions 50/50 Curs 2016-2017","Manteniments","JUSTIFICADA","1498.31","1498.31","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/15","S0800121F","CEE CA'N ORIOL","Convocatòria subvencions 50/50 Curs 2016-2017","Manteniments","PAGADA","795.76","795.76","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/05/30","G58221086","ASSOC PARES ALUMNES TORRE LLEBRE","CONVOCATORIA D'AJUTS A LES AMPAS DELS CENTRES EDUCATIUS DE RUBI PER PROJECTES D'ACOMPANYAMENT AL PROCES EDUCATIU D'ALUMNES 2017-18","Educació","JUSTIFICADA","11037.19","11037.19","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/12","Q5855672A","INSTITUT J V FOIX","CURS 2017-18,CONVOCATORIA AJUTS CENTRES EDUCATIUS PER ACTIVITATS O PROJECTES PEDAGOGICS","Educació","JUSTIFICADA","1500.00","1056.84","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/27","G60208972","CLUB ESPORTIU RUBI FUTBOL SALA","SUBVENCIÓN TEMP 2018-2019. CE RUBI FUTBOL SALA. PROGRAMA DE MANTENIMIENTO DE ADULTOS","Esports","JUSTIFICADA PARCIALMENTE","59000.00","30000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/05/11","Q5855639J","ESCOLA JOAN MARAGALL","2018 CONVOCATÒRIA AJUTS PER AL MANTENIMENT CORRECTIU DELS CENTRES EDUCATIUS PÚBLICS DE PRIMARIA I INFANTIL","Educació","JUSTIFICADA","4000.00","4000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/29","G61323317","AMICS AUTOMOBILS ANTICS DE RUBI","Subvenció 2018 - Amics Automòbils Antics de Rubí","Cultura","JUSTIFICADA","2200.00","2200.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/13","G65361941","RODAMONS DE RUBI","MODALIDAD J: Subvenciones destinadas a entidades de protección y defensa de los animales","Sanitat i serveis socials","PAGADA","6000.00","6000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/21","G60208972","CLUB ESPORTIU RUBI FUTBOL SALA","SUBVENCIÓN TEMP 2018-2019. CE RUBI FUTBOL SALA. PROGRAMA DE MANTENIMIENTO DE ADULTOS","Esports","JUSTIFICADA PARCIALMENTE","29000.00","29000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/08/03","G60944246","ASSOCIACIÓ PER LA PROMOCIÓ DE L'ESPECACLE INFANTIL I  JUVENIL LA XARXA","Subvenció 2018 - Ass. Promoció Espectacle Infantil i Juvenil La Xarxa","Cultura","JUSTIFICADA","5000.00","4500.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/05/15","G61004412","HOQUEI CLUB RUBI CENT PATINS","SUBVENCIÓN 2018 HCR CENT PATINS. ESCUELA DEPORTIVA TEMP 17-18","Esports","JUSTIFICADA PARCIALMENTE","1000.00","1000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G60910528","ASSOCIACIO CATALANA D'ENGINYERIA SENSE FRONTERES","COOPERACIÓ INTERNACIONAL AL DESENVOLUPAMENT 2018","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","18000.00","18000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G63501670","ASSOC CASAL POPULAR DE RUBI","Convocatòria 2018 a entitats culturals - Modalitat C","Cultura","JUSTIFICADA","1125.00","1125.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/15","Q5855635H","ESCOLA PAU CASALS","Convocatòria subvencions 50/50 Curs 2016-2017","Manteniments","PAGADA","1033.23","1033.23","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/10/31","G60858826","AGRUPACION DE PERSONAS MAYORES","ACTIVITATS I SORTIDES PER FOMENTAR LA CONVIVÈNCIA SOCIAL","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","700.00","700.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/10/29","G63436398","ASSOCIACIO DE MARES I PARES D'ALUMNES DEL CEE CA N'ORIOL","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","REINTEGRADA","28350.00","28350.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/04/05","G60208972","CLUB ESPORTIU RUBI FUTBOL SALA","SUBVENCIÓN 2018. CE RUBI FUTBOL SALA. GESTIÓN Y DINAMIZACIÓN PABELLÓN CAN ROSÉS AÑO 2018","Esports","JUSTIFICADA PARCIALMENTE","64669.00","64669.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/08","S0800276H","ESCOLA RIVO RUBEO","Conveni subvenció transport curs 2017-18 escola Rivo Rubeo","Educació","JUSTIFICADA","3684.65","3684.65","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/05/15","G59466011","CF JUVENTUT 25 DE SETEMBRE","SUBVENCIÓN 2018 CF JUVENTUD 25 DE SEPTIEMBRE COMPETICIONES TEMP 17-18 COMPETICIONES ESCOLARES Y FEDERADAS","Esports","JUSTIFICADA PARCIALMENTE","18000.00","18000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G66837592","ASSOCIACIO CULTURAL MUBE","AJUTS INFANTS PARTICIPACIÓ ACTIVITATS LLEURE EDUCATIU","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","234.00","234.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/04/05","G60208972","CLUB ESPORTIU RUBI FUTBOL SALA","SUBVENCIÓN 2018. CE RUBI FUTBOL SALA. PROGRAMA ESCUELA DEPORTIVA TEMP 2017-2018","Esports","JUSTIFICADA","3100.00","3100.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/05/31","G61139432","CLUB PETANCA UNION LAS TORRES RUBI","SUBVENCIÓN 2018 CLUB PETANCA LAS TORRES RUBI. TEMPORADA Y OPEN 2018","Esports","JUSTIFICADA PARCIALMENTE","5000.00","5000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/12","G60910528","ASSOCIACIO CATALANA D'ENGINYERIA SENSE FRONTERES","MODALITAT G) SUBVENCIONS COOPERACIÓ ACTIVITATS SENSIBILITZACIÓ","Polítiques de Ciutadania","CONCESSIÓ VALIDADA O APROVADA","2970.00","2970.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/12","Q0801862D","INSTITUT TORRENT DELS ALOUS","CURS 2017-18,CONVOCATORIA AJUTS CENTRES EDUCATIUS PER ACTIVITATS O PROJECTES PEDAGOGICS","Educació","JUSTIFICADA","2500.00","1284.21","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/19","G61289658","ASSOCIACIO  SANT GALDERIC","Subvenció 2018 - Ass. Cultural Sant Galderic","Cultura","JUSTIFICADA","2500.00","2500.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G58221086","ASSOC PARES ALUMNES TORRE LLEBRE","CONVOCATORIA SUBVENCIÓ CASALS ESTIU 2018","Polítiques de Ciutadania","JUSTIFICADA","1329.00","1329.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G63860944","AMPA ESCOLA CAN ALZAMORA","CONVOCATORIA SUBVENCIÓ CASALS ESTIU 2018","Polítiques de Ciutadania","JUSTIFICADA","4174.50","4174.50","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/05/15","G60571668","UNIO ATLETICA RUBI","SUBVENCIÓN 2018 UNIÓ ATLETICA RUBI. COMPETICIONES ESCOLARES Y FEDERADA TEMP 17-18","Esports","JUSTIFICADA PARCIALMENTE","9000.00","9000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/12","Q5855636F","ESCOLA TERESA ALTET","CURS 2017-18,CONVOCATORIA AJUTS CENTRES EDUCATIUS PER ACTIVITATS O PROJECTES PEDAGOGICS","Educació","JUSTIFICADA","3800.86","976.84","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/05/15","G61004412","HOQUEI CLUB RUBI CENT PATINS","SUBVENCIÓN 2018 HCR CENT PATINS.COMPETICIONES NACIONALES, INTERNACIONALES Y DE LA FED. CATALANA TEMP 17-18","Esports","JUSTIFICADA PARCIALMENTE","17000.00","17000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/08","Q5855639J","ESCOLA JOAN MARAGALL","Conveni subvenció transport curs escolar 2017-18 escola Joan Maragall","Educació","JUSTIFICADA","4452.10","4452.10","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G63171698","ASSOC DE VEINS EL PORTAL DE CA N ORIOL","MODALITAT A: SUBVENCIONS DESTINADES A PROJECTES D'ACTIVITATS DE LES ASSOCIACIONS DE VEÏNS","Infraestructures i suport entitats","JUSTIFICADA","2110.22","2110.22","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G08886384","APA COL·LEGI PUBLIC MARIA MONTESSORI DE RUBI","CONVOCATORIA SUBVENCIÓ CASALS ESTIU 2018","Polítiques de Ciutadania","JUSTIFICADA","1399.50","1399.50","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G60192614","ARQUITECTURA SIN FRONTERAS ESPAÑA","COOPERACIÓ INTERNACIONAL AL DESENVOLUPAMENT 2018","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","18000.00","18000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/09/20","G65876955","ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV)","LLUITA CONTRA LA POBRESA I L'EXCLUSIÓ SOCIAL:BOTIGA SOLIDARIA","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","24500.00","24500.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/10/29","Q2866001G","CRUZ ROJA ESPAÑOLA","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","30456.83","30456.83","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/12","Q5855469B","INSTITUT DUC DE MONTBLANC","CURS 2017-18,CONVOCATORIA AJUTS CENTRES EDUCATIUS PER ACTIVITATS O PROJECTES PEDAGOGICS","Educació","JUSTIFICADA","1280.00","1197.89","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","V59499996","SOCIETAT CORAL LA UNIO RUBINENCA DE RUBI","Convocatòria 2018 a entitats culturals - Modalitat C","Cultura","JUSTIFICADA","2268.00","2061.50","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/12","G66116351","ASOC RESIDENTE DE MANDEGANE EN BARCELONA","MODALITAT G) SUBVENCIONS COOPERACIÓ ACTIVITATS SENSIBILITZACIÓ","Polítiques de Ciutadania","CONCESSIÓ VALIDADA O APROVADA","300.00","300.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/05/11","Q0801826I","ESCOLA DEL BOSC","2018 CONVOCATÒRIA AJUTS PER AL MANTENIMENT CORRECTIU DELS CENTRES EDUCATIUS PÚBLICS DE PRIMARIA I INFANTIL","Educació","JUSTIFICADA","2200.00","2200.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/05/15","G59466011","CF JUVENTUT 25 DE SETEMBRE","SUBVENCIÓN 2018 CF JUVENTUD 25 DE SEPTIEMBRE. GESTIÓN DE INSTALACIÓN TEMP 17-18","Esports","JUSTIFICADA","8500.00","8500.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/13","G63487607","FUNDACIO PRIVADA LLIGA CATALANA D AJUDA ONCOLOGICA","MODALIDAD F: Subvenciones dirigidas a proyectos de actividad de las entidades socio-sanitarias","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","5000.00","4500.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/10/22","G60871761","CLUB VOLEIBOL RUBI","SUBVENCIÓN 2018.CLUB VOLEIBOL RUBI. ESCUELA DEPORTIVA TEMPORADA 2017-2018","Esports","JUSTIFICADA PARCIALMENTE","1100.00","1100.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/05/11","Q5855638B","ESCOLA TORRE DE LA LLEBRE","2018 CONVOCATÒRIA AJUTS PER AL MANTENIMENT CORRECTIU DELS CENTRES EDUCATIUS PÚBLICS DE PRIMARIA I INFANTIL","Educació","JUSTIFICADA","2800.00","2800.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/09/20","G58269242","CLUB HANDBOL RUBI","SUBVENCIÓN 2018.CLUB HANDBOL RUBÍ. ESCUELA DEPORTIVA TEMP 17-18","Esports","JUSTIFICADA","700.00","700.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
