ANY_SUBVENCIO,DATA_SUBVENCIO,"CIF_BENEFICIARI","BENEFICIARI","CONVOCATORIA","CENTRE_GESTOR","SITUACIO",IMPORT_SOLICITAT,IMPORT_CONCEDIT,"CODI_ENS","NOM_ENS"
"2022","2022/11/09","G61004412","HOQUEI CLUB RUBI CENT PATINS","Subvención 2022. HCR Cent Patins. Competiciones nacionales y temporada deportiva equipos femeninos, t. 21-22","Esports","JUSTIFICADA PARCIALMENTE","8000.00","8000.00","818460009","Ajuntament de Rubí"
"2022","2022/06/22","G60944246","ASSOCIACIÓ PER LA PROMOCIÓ DE L'ESPECACLE INFANTIL I  JUVENIL LA XARXA","Subvenció 2022 - Ass. Promoció Espectacle Infantil i Juvenil per a la programació d'espectacles infantils i juvenils","Cultura","JUSTIFICADA","3841.46","3841.46","818460009","Ajuntament de Rubí"
"2022","2022/08/31","S0800276H","ESCOLA RIVO RUBEO","2021-2022 Ajuts als Centres educatius públics per a Projectes Pedagògics","Educació","JUSTIFICADA","998.25","998.25","818460009","Ajuntament de Rubí"
"2022","2022/11/15","G63930499","FUNDACIO PRIVADA AVAN","MODALIDAD F: SUBVENCIONES DIRIGIDAS A PROYECTOS DE ACTIVIDAD DE LAS ENTIDADES SOCIOSANITARIAS","Salut pública","JUSTIFICADA PARCIALMENTE","10000.00","4500.00","818460009","Ajuntament de Rubí"
"2022","2022/12/27","G60871761","CLUB VOLEIBOL RUBI","Subvención 2022.C Voleibol Rubí. Temporada deportiva equipos femeninos, 21-22","Esports","JUSTIFICADA","7500.00","7500.00","818460009","Ajuntament de Rubí"
"2022","2022/07/20","G61323317","AMICS AUTOMOBILS ANTICS DE RUBI","Subvenció 2022 - Ass. Amics Automòbils Antics, programa de trobades, ral·lis i difusió automòbils antics","Cultura","JUSTIFICADA","2195.12","2195.12","818460009","Ajuntament de Rubí"
"2022","2022/12/19","R0801934A","CARITAS DIOCESANA DE TERRASSA","MODALITAT H: SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL.","Sanitat i serveis socials","JUSTIFICADA","15000.00","15000.00","818460009","Ajuntament de Rubí"
"2022","2022/12/28","R0800380H","CASA COLEGIO REGINA CARMELI RUBI","Subvención 2022. Colegio Regina Carmeli. Competiciones federadas, equipos masculinos, temp. 21-22","Esports","JUSTIFICADA","2500.00","2500.00","818460009","Ajuntament de Rubí"
"2022","2022/07/15","G64599509","CLUB ESCOLA DE FUTBOL CAN MIR","Subvención 2022. CEF Can Mir. Actividades deportivas y de inclusión social, temp. 21-22","Esports","JUSTIFICADA PARCIALMENTE","3000.00","3000.00","818460009","Ajuntament de Rubí"
"2022","2022/12/23","B62811195","SUMINISTROS GINER & GINER","Convocatòria subvencions 2022, Impuls activitat empresarial. Modalitat Comerç","Comerç i Indústria","PAGADA","262.06","262.06","818460009","Ajuntament de Rubí"
"2022","2022/12/30","G63501670","ASSOC CASAL POPULAR DE RUBI","Convocatòria 2022 - Subvencions destinades a projectes d'activitat de les entitats culturals. Modalitat C","Cultura","JUSTIFICADA","1213.00","1213.00","818460009","Ajuntament de Rubí"
"2022","2022/12/28","R0800380H","CASA COLEGIO REGINA CARMELI RUBI","Subvención 2022. Colegio Regina Carmeli. Actividades equipos femeninos, temp 21-22","Esports","JUSTIFICADA","1000.00","1000.00","818460009","Ajuntament de Rubí"
"2022","2022/10/05","G66883083","ASSOCIACIO DE COMERCIANTS SERVEIS I RESTAURACIÓ DE RUBI","Subvenció directe Associació de Comerciants, Serveis i Restauració Pla de dinamització anual 2022","Comerç i Indústria","JUSTIFICADA","37500.00","37500.00","818460009","Ajuntament de Rubí"
"2022","2022/12/15","G17125832","FONS CATALA DE COOPERACIO AL DESENVOLUP","CAMPANYES D'EMERGÈNCIES PROJECTES 3680,  3639, 3539, 3620","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","15000.00","15000.00","818460009","Ajuntament de Rubí"
"2022","2022/11/09","G61004412","HOQUEI CLUB RUBI CENT PATINS","Subvención 2022. HCR Cent Patins. Competiciones nacionales, internancionales y catalanas, equipos masculinos, t. 21-22","Esports","JUSTIFICADA PARCIALMENTE","12000.00","12000.00","818460009","Ajuntament de Rubí"
"2022","2022/10/05","Q5855633C","ESCOLA MOSSEN CINTO VERDAGUER","Escola Mossén Cinto: Ajut activitats pedagògiques curs 2021-2022","Educació","JUSTIFICADA","1537.25","1537.25","818460009","Ajuntament de Rubí"
"2022","2022/08/31","Q5856151E","INSTITUT L'ESTATUT","2021-2022 Ajuts als Centres educatius públics per a Projectes Pedagògics","Educació","JUSTIFICADA","1120.09","1120.09","818460009","Ajuntament de Rubí"
"2022","2022/12/19","G61095006","ASSOCIACIO EL FAR SERVEI SOCIAL PROTESTANT","MODALITAT H: SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL.","Sanitat i serveis socials","JUSTIFICADA","2000.00","2000.00","818460009","Ajuntament de Rubí"
"2022","2022/12/27","G60208972","CLUB ESPORTIU RUBI FUTBOL SALA","Subv. 2022. CE Rubi Futbol Sala. Programa de mantenimiento de adultos Esport per a Tothom, temp 22-23","Esports","CONCESSIÓ VALIDADA O APROVADA","66000.00","66000.00","818460009","Ajuntament de Rubí"
"2022","2022/12/07","G58525643","CLUB PETANCA SANTA ROSA","Subvención 2022. CPetanca Sta Rosa. Actividades equipos femeninos, año 2022","Esports","JUSTIFICADA PARCIALMENTE","500.00","500.00","818460009","Ajuntament de Rubí"
"2022","2022/11/02","G59370007","AA VV 25 DE SETEMBRE","MODALITAT A. Subvenciones destinadas a proyectos de actividades de las asociaciones de vecinos.","Infraestructures i suport entitats","JUSTIFICADA","3495.50","3215.50","818460009","Ajuntament de Rubí"
"2022","2022/12/19","G63436398","ASSOCIACIO DE MARES I PARES D'ALUMNES DEL CEE CA N'ORIOL","MODALITAT H: SUBVENCIONS DESTINADES ACCIO SOCIAL. SUPORT A PROJECTES D'INCLUSIÓ SOCIAL PER PERSONES AMB DIVERSITT FUNCIONAL","Sanitat i serveis socials","JUSTIFICADA","3500.00","3500.00","818460009","Ajuntament de Rubí"
"2022","2022/12/19","R0801934A","CARITAS DIOCESANA DE TERRASSA","MODALITAT H: SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL.","Sanitat i serveis socials","JUSTIFICADA","3000.00","3000.00","818460009","Ajuntament de Rubí"
"2022","2022/07/06","G59466011","CF JUVENTUT 25 DE SETEMBRE","Subvención 2022. CF Juventud 25 Septiembre. Gestión de la instalación deportiva, temp. 21-22","Esports","PAGADA","8500.00","8500.00","818460009","Ajuntament de Rubí"
"2022","2022/12/23","B65966749","AYALATIM LATINA SOCIEDAD LIMITADA","Convocatòria subvencions 2022, Impuls activitat empresarial. Modalitat Comerç","Comerç i Indústria","PAGADA","1000.00","1000.00","818460009","Ajuntament de Rubí"
"2022","2022/08/31","Q5855634A","ESCOLA MONTESSORI","2021-2022 Ajuts als Centres educatius públics per a Projectes Pedagògics","Educació","JUSTIFICADA","1562.77","1562.77","818460009","Ajuntament de Rubí"
"2022","2022/12/23","G63721963","COMISSIO CATALAN D AJUDA AL REFUGIAT","SUBVENCIÓ DIRECTA ""BENVINGUDES PERSONES REFUGIADES""","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","30000.00","30000.00","818460009","Ajuntament de Rubí"
"2022","2022/07/15","G64599509","CLUB ESCOLA DE FUTBOL CAN MIR","Subvención 2022. CEF Can Mir. Gestión de la instalación deportiva, año 2022","Esports","JUSTIFICADA PARCIALMENTE","8500.00","8500.00","818460009","Ajuntament de Rubí"
"2022","2022/12/19","G61017042","FUNDACION PRIVADA TUTELAR FAMILIA I SOCIETAT","MODALITAT H: SUBVENCIONS DESTINADES ACCIO SOCIAL. SUPORT A PROJECTES D'INCLUSIÓ SOCIAL PER PERSONES AMB DIVERSITT FUNCIONAL","Sanitat i serveis socials","JUSTIFICADA","750.00","750.00","818460009","Ajuntament de Rubí"
"2022","2022/07/27","G60423308","C E B  SANT JORDI","Subvención 2022. CEB St Jordi. Actividades federadas equipos masculinos, temp 21-22","Esports","JUSTIFICADA","5000.00","5000.00","818460009","Ajuntament de Rubí"
"2022","2022/05/18","G60208972","CLUB ESPORTIU RUBI FUTBOL SALA","Subvención 2022. CE Rubí Futbol Sala. Actividad deportiva de los equipos femeninos, temp 21-22","Esports","JUSTIFICADA PARCIALMENTE","4000.00","4000.00","818460009","Ajuntament de Rubí"
"2022","2022/12/30","G58061011","IRMANDADE GALEGA DE RUBI","Convocatòria 2022 - Subvencions destinades a projectes d'activitat de les entitats culturals. Modalitat C","Cultura","JUSTIFICADA","5500.00","5213.42","818460009","Ajuntament de Rubí"
"2022","2022/12/19","G60208972","CLUB ESPORTIU RUBI FUTBOL SALA","Subvención 2022. CE Rubí Futbol Sala. Inicio de la temp 22-23 del programa de mantenimiento para adultos, Esport per a Tothom","Esports","JUSTIFICADA","34000.00","34000.00","818460009","Ajuntament de Rubí"
"2022","2022/11/02","G58978651","GIMNAS ARTISTIC I ESPORTIU RUBI","Subvención 2022. GAER. Actividades de gimnasia femenina, año 2022","Esports","JUSTIFICADA PARCIALMENTE","2500.00","2500.00","818460009","Ajuntament de Rubí"
"2022","2022/07/15","G67018010","AULA D EXTENSIÓ UNIVERSITARIA DE RUBI PER A LA GENT GRAN","FINANÇAMENT DE XERRADES DIVULGATIVES I ACTIVITATS CULTURALS DURANT L'ANY 2022","Polítiques de Ciutadania","JUSTIFICADA","2000.00","2000.00","818460009","Ajuntament de Rubí"
"2022","2022/12/19","Q2866001G","CRUZ ROJA ESPAÑOLA","MODALITAT H: SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL.","Sanitat i serveis socials","JUSTIFICADA","1500.00","1500.00","818460009","Ajuntament de Rubí"
"2022","2022/08/31","Q5855633C","ESCOLA MOSSEN CINTO VERDAGUER","2021-2022 Ajuts als Centres educatius públics per a Projectes Pedagògics","Educació","JUSTIFICADA","1070.54","1070.54","818460009","Ajuntament de Rubí"
"2022","2022/09/08","G63436398","ASSOCIACIO DE MARES I PARES D'ALUMNES DEL CEE CA N'ORIOL","PROJECTE CASAL ESTIU 2022","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","21000.00","21000.00","818460009","Ajuntament de Rubí"
"2022","2022/12/19","G08992786","ASSOCIACIÓ DE PERSONES AMB DIVERSITAT INTELECTUAL DE RUBÍ","MODALITAT H: SUBVENCIONS DESTINADES ACCIO SOCIAL. SUPORT A PROJECTES D'INCLUSIÓ SOCIAL PER PERSONES AMB DIVERSITT FUNCIONAL","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","7000.00","7000.00","818460009","Ajuntament de Rubí"
"2022","2022/09/08","G65876955","ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV)","LLUITA CONTRA LA POBRESA I L'EXCLUSIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","24500.00","24500.00","818460009","Ajuntament de Rubí"
"2022","2022/10/05","Q5855639J","ESCOLA JOAN MARAGALL","Escola Joan Maragall: Ajut transport activitats pedagògiques curs 2021-2022","Educació","JUSTIFICADA","2116.40","2116.40","818460009","Ajuntament de Rubí"
"2022","2022/08/31","Q5855553C","ESCOLA RAMON LLULL","2021-2022 Ajuts als Centres educatius públics per a Projectes Pedagògics","Educació","JUSTIFICADA","1007.19","1007.19","818460009","Ajuntament de Rubí"
"2022","2022/10/05","Q5855553C","ESCOLA RAMON LLULL","Ajut transport activitats pedagògiques escola Ramon Llull curs 2021-2022","Educació","JUSTIFICADA","1265.00","1265.00","818460009","Ajuntament de Rubí"
"2022","2022/12/15","V58640731","CENTRE D'ESPLAI L'EIXAM","MODALITAT D: SUBVENCIONS DESTINADES A PROJECTES D'ACTIVITAT DE LES ENTITATS D'EDUCACIÓ EN EL TEMPS LLEURE","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","4000.00","4000.00","818460009","Ajuntament de Rubí"
"2022","2022/12/07","G16715757","ASSOCIACIO INFEST","Subvenció 2022 - Associació Infest","Cultura","JUSTIFICADA","4481.70","4481.70","818460009","Ajuntament de Rubí"
"2022","2022/12/19","G67008318","RUBITEA ASSOCIACIO DE FAMILIES DE PERSONES AMB AUTISME","MODALITAT H: SUBVENCIONS DESTINADES ACCIO SOCIAL. SUPORT A PROJECTES D'INCLUSIÓ SOCIAL PER PERSONES AMB DIVERSITT FUNCIONAL","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","250.00","250.00","818460009","Ajuntament de Rubí"
"2022","2022/06/15","G61139432","CLUB PETANCA UNION LAS TORRES RUBI","Subvención 2022. Unió Petanca Les Torres-Rubí. Actividades de temporada año 2022 y Open Ciutat de Rubí de Petanca 2022","Esports","JUSTIFICADA PARCIALMENTE","4000.00","4000.00","818460009","Ajuntament de Rubí"
"2022","2022/08/31","Q5855635H","ESCOLA PAU CASALS","2021-2022 Ajuts als Centres educatius públics per a Projectes Pedagògics","Educació","JUSTIFICADA","2158.94","2158.94","818460009","Ajuntament de Rubí"
"2022","2022/10/05","Q0801826I","ESCOLA DEL BOSC","Escola del Bosc: Ajut transport activitats pedagògiques curs 2021-2022","Educació","JUSTIFICADA","715.00","715.00","818460009","Ajuntament de Rubí"
"2022","2022/12/19","R0801934A","CARITAS DIOCESANA DE TERRASSA","MODALITAT H: SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL.","Sanitat i serveis socials","JUSTIFICADA","20000.00","20000.00","818460009","Ajuntament de Rubí"
"2022","2022/11/23","G67531418","ASSOCIACIO RUBIACULL","MODALITAT G: SUBVENCIONS DESTINADES A ENTITATS DE COOPERACIÓ PER A ACTIVITATS DE SENSIBILITZACIÓ","Polítiques de Ciutadania","REINTEGRADA","5600.00","5600.00","818460009","Ajuntament de Rubí"
"2022","2022/12/23","Q5855638B","ESCOLA TORRE DE LA LLEBRE","Escola Torre de la Llebre: Ajut transport activitats pedagògiques curs 2021-2022","Educació","JUSTIFICADA","836.00","836.00","818460009","Ajuntament de Rubí"
"2022","2022/06/15","G61139432","CLUB PETANCA UNION LAS TORRES RUBI","Subvención 2022. Unió Petanca Les Torres Rubí. Actividades de los equipos femeninos y Open de Petanca femenino, año 2022","Esports","JUSTIFICADA PARCIALMENTE","1000.00","1000.00","818460009","Ajuntament de Rubí"
"2022","2022/11/09","G61004412","HOQUEI CLUB RUBI CENT PATINS","Subvención 2022. HCR Cent Patins. Organización de escuela deportiva, temp 21-22","Esports","JUSTIFICADA","1200.00","1200.00","818460009","Ajuntament de Rubí"
"2022","2022/12/27","G60871761","CLUB VOLEIBOL RUBI","Subvención 2022. C Voleibol Rubí. Escuela deportiva temp 21-22","Esports","JUSTIFICADA PARCIALMENTE","1100.00","1100.00","818460009","Ajuntament de Rubí"
"2022","2022/11/23","G60845922","RUBI SOLIDARI","MODALITAT G: SUBVENCIONS DESTINADES A ENTITATS DE COOPERACIÓ PER A ACTIVITATS DE SENSIBILITZACIÓ","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","13206.00","13206.00","818460009","Ajuntament de Rubí"
"2022","2022/08/31","S0800121F","CEE CA'N ORIOL","2021-2022 Ajuts als Centres educatius públics per a Projectes Pedagògics","Educació","JUSTIFICADA","894.29","894.29","818460009","Ajuntament de Rubí"
"2022","2022/12/19","R0801934A","CARITAS DIOCESANA DE TERRASSA","MODALITAT H: SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL.","Sanitat i serveis socials","JUSTIFICADA","10000.00","10000.00","818460009","Ajuntament de Rubí"
"2022","2022/12/23","A08586539","SUPERFICIES DE ALIMENTACION SA","Convocatòria subvencions 2022, Impuls activitat empresarial. Modalitat Comerç","Comerç i Indústria","PAGADA","1000.00","1000.00","818460009","Ajuntament de Rubí"
"2022","2022/12/23","B64303613","SAUCO FACTORY, SL","Convocatòria subvencions 2022, Impuls activitat empresarial. Modalitat Comerç","Comerç i Indústria","PAGADA","1000.00","1000.00","818460009","Ajuntament de Rubí"
"2022","2022/12/19","G59429290","ASSOCIACIO COMPARTIR","MODALITAT H: SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL.","Sanitat i serveis socials","JUSTIFICADA","3000.00","3000.00","818460009","Ajuntament de Rubí"
"2022","2022/10/05","Q5855637D","ESCOLA 25 DE SETEMBRE","Ajut transport activitats pedagògiques escola 25 de setembre, curs 2021-2022","Educació","JUSTIFICADA","1353.00","1353.00","818460009","Ajuntament de Rubí"
"2022","2022/07/06","G59466011","CF JUVENTUT 25 DE SETEMBRE","Subvención 2022. CF Juventud 25 Septiembre. Actividades deportivas equipos femeninos, temp. 21-22","Esports","JUSTIFICADA PARCIALMENTE","4000.00","4000.00","818460009","Ajuntament de Rubí"
"2022","2022/07/27","G60423308","C E B  SANT JORDI","Subvención 2022. CEB St Jordi. Gestión de instalación deportiva, temp 21-22","Esports","PAGADA","8500.00","8500.00","818460009","Ajuntament de Rubí"
"2022","2022/07/06","G59466011","CF JUVENTUT 25 DE SETEMBRE","Subvención 2022. CF Juv 25 Septiembre. Actividades escolares y federadas, temp 21-22","Esports","PAGADA","14000.00","14000.00","818460009","Ajuntament de Rubí"
"2022","2022/12/19","V58070103","CENTRE EXCURSIONISTA DE RUBI","Convocatoria 2022. Modalidad B: Subvenciones destinadas a actividades deportivas, temp 21-22 y año 2022","Esports","JUSTIFICADA PARCIALMENTE","900.00","900.00","818460009","Ajuntament de Rubí"
"2022","2022/08/31","S5800028B","INSTITUT LA SERRETA","2021-2022 Ajuts als Centres educatius públics per a Projectes Pedagògics","Educació","JUSTIFICADA","668.48","668.48","818460009","Ajuntament de Rubí"
"2022","2022/09/08","G08992786","ASSOCIACIÓ DE PERSONES AMB DIVERSITAT INTELECTUAL DE RUBÍ","PROJECTES LLEURE CAPS DE SETMANA","Sanitat i serveis socials","JUSTIFICADA","25000.00","25000.00","818460009","Ajuntament de Rubí"
"2022","2022/08/31","Q0801826I","ESCOLA DEL BOSC","2021-2022 Ajuts als Centres educatius públics per a Projectes Pedagògics","Educació","JUSTIFICADA","1336.96","1336.96","818460009","Ajuntament de Rubí"
"2022","2022/12/19","G65876955","ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV)","MODALITAT H: SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL.","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","3000.00","3000.00","818460009","Ajuntament de Rubí"
"2022","2022/06/01","G59527903","CD OLIMPIC CAN FATJO","Subvención CE Olímpic Can Fatjó actividades deportivas de equipos femeninos, temp 21-22","Esports","JUSTIFICADA","4000.00","4000.00","818460009","Ajuntament de Rubí"
"2022","2022/08/31","Q5855469B","INSTITUT DUC DE MONTBLANC","2021-2022 Ajuts als Centres educatius públics per a Projectes Pedagògics","Educació","JUSTIFICADA","1151.77","1151.77","818460009","Ajuntament de Rubí"
"2022","2022/12/27","G60871761","CLUB VOLEIBOL RUBI","Subvención 2022. C Voleibol Rubí. Competiciones federadas masculinas, tmp 21-22","Esports","JUSTIFICADA","1000.00","1000.00","818460009","Ajuntament de Rubí"
"2022","2022/12/23","G62462494","COORDINADORA DE ENTIDADES CULTURALES ANDALUZAS DE RUBI","Subvenció 2022 - CECAR - Día de Andalucia en Rubí","Cultura","JUSTIFICADA","9000.00","7225.60","818460009","Ajuntament de Rubí"
"2022","2022/12/19","G65876955","ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV)","MODALITAT H: SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL.","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","1000.00","1000.00","818460009","Ajuntament de Rubí"
"2022","2022/05/25","G60554425","CLUB ESPORTIU HORITZO 1994","Subvención 2022. CE Horitzó. Actividades deportivas y deportivo-sociales de la temp. 21-22","Esports","JUSTIFICADA PARCIALMENTE","5500.00","5500.00","818460009","Ajuntament de Rubí"
"2022","2022/11/15","G63487607","FUNDACIO PRIVADA LLIGA CATALANA D AJUDA ONCOLOGICA","MODALIDAD F: SUBVENCIONES DIRIGIDAS A PROYECTOS DE ACTIVIDAD DE LAS ENTIDADES SOCIOSANITARIAS","Salut pública","JUSTIFICADA PARCIALMENTE","5000.00","4500.00","818460009","Ajuntament de Rubí"
"2022","2022/07/27","G60423308","C E B  SANT JORDI","Subvenciones 2022. CEB St Jordi. Actividades deportivas equipos femenino, temp. 21-22","Esports","JUSTIFICADA","4000.00","4000.00","818460009","Ajuntament de Rubí"
"2022","2022/12/19","R0801934A","CARITAS DIOCESANA DE TERRASSA","MODALITAT H: SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL.","Sanitat i serveis socials","JUSTIFICADA","10000.00","10000.00","818460009","Ajuntament de Rubí"
"2022","2022/05/18","G58203183","ESBART DANSAIRE DE RUBI","2021-2022 PROGRAMA DE DANSES TRADICIONALS A LES ESCOLES.","Educació","JUSTIFICADA","33544.00","33544.00","818460009","Ajuntament de Rubí"
"2022","2022/07/15","G62129119","ASSOCIACIO GENT GRAN DE RUBI","ACTIVITATS DE MANUALITAT, DANSA I IOGA","Polítiques de Ciutadania","JUSTIFICADA","2000.00","2000.00","818460009","Ajuntament de Rubí"
"2022","2022/07/15","G60571668","UNIO ATLETICA RUBI","Subvención 2022. Unió Atlètica Rubí. Actividades categorias femeninas, año 2022","Esports","JUSTIFICADA PARCIALMENTE","3000.00","3000.00","818460009","Ajuntament de Rubí"
"2022","2022/07/15","G60571668","UNIO ATLETICA RUBI","Subvención 2022. Unió Atlètica Rubí. Gestión pistas de atletismo, año 2022","Esports","JUSTIFICADA PARCIALMENTE","78000.00","78000.00","818460009","Ajuntament de Rubí"
