ANY_SUBVENCIO,DATA_SUBVENCIO,"CIF_BENEFICIARI","BENEFICIARI","CONVOCATORIA","CENTRE_GESTOR","SITUACIO",IMPORT_SOLICITAT,IMPORT_CONCEDIT,DATA_ACTUALITZACIO,"CODI_ENS","NOM_ENS"
"2020","2020/12/24","G63501670","ASSOC CASAL POPULAR DE RUBI","Subvencions 2020 - Entitats Culturals","Cultura","JUSTIFICADA","2000.00","2000.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G63331847","ASSOC COLLA DE GEGANTERS DEL CEIP TERESA ALTET","Convocatòria 2019 per entitats culturals - Modalitat C","Cultura","PAGADA","1400.00","959.80","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","R0801934A","CARITAS DIOCESANA DE TERRASSA","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","10000.00","10000.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G08804916","UNION EXTREMEÑA DE RUBI","Subvencions 2020 - Entitats Culturals","Cultura","PAGADA","700.00","700.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G63501670","ASSOC CASAL POPULAR DE RUBI","Convocatòria 2019 per entitats culturals - Modalitat C","Cultura","JUSTIFICADA","1165.00","1165.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/09","B66268228","TOT RUNNING & COMPLEMENTS SL","Convocatòria 2020 per al fomenet d'activitats de comerç urbà i de serveis de proximitat afectats pel COVID-19","Comerç i Indústria","PAGADA","800.00","800.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","V59499996","SOCIETAT CORAL LA UNIO RUBINENCA DE RUBI","Convocatòria 2019 per entitats culturals - Modalitat C","Cultura","JUSTIFICADA","2050.00","1957.39","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/10/14","G59527903","CD OLIMPIC CAN FATJO","Subvención 2020. CE Olímpic Can Fatjó. Actividades federadas y escolares de la temp.19-20","Esports","JUSTIFICADA PARCIALMENTE","18000.00","18000.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","R0800380H","CASA COLEGIO REGINA CARMELI RUBI","Subvención 2020. REGINA CARMELI. Actividades federadas de bàsquet, temp.19-20","Esports","JUSTIFICADA","4500.00","4500.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/02","Q5855633C","ESCOLA MOSSEN CINTO VERDAGUER","AJUT TRANSPORT ACTIVITATS ESCOLA MOSSEN CINTO CURS 2019-20","Educació","REINTEGRADA","1484.50","1484.50","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/28","S0800276H","ESCOLA RIVO RUBEO","Convocatòria subvencions 50/50 curs/temporada 2018-2019","Manteniments","PAGADA","1026.28","1026.28","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/28","G59370007","AA VV 25 DE SETEMBRE","MODALITAT A: SUBVENCIONS DESTINADES A PROJECTES D'ACTIVITATS DE LES ASSOCIACONS DE VEÏNS","Infraestructures i suport entitats","JUSTIFICADA","2796.00","2342.40","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/09","B63739908","RUSKY&GORKI RESTAURACION","Convocatòria 2020 per al fomenet d'activitats de comerç urbà i de serveis de proximitat afectats pel COVID-19","Comerç i Indústria","PAGADA","1024.00","1024.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/28","G61044673","ASOC DE VECINOS DE LA PLANA DEL CASTELL","MODALITAT A: SUBVENCIONS DESTINADES A PROJECTES D'ACTIVITATS DE LES ASSOCIACONS DE VEÏNS","Infraestructures i suport entitats","CONCESSIÓ VALIDADA O APROVADA","280.00","280.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/21","Q5855672A","INSTITUT J V FOIX","2019-20 AJUTS PER A ACTIVITATS O PROJECTES PEDAGOGICS A CENTRES EDUCATIUS PUBLICS","Educació","JUSTIFICADA","523.23","523.23","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/09","G64704570","NIDRION SCP","Convocatòria 2020 per al fomenet d'activitats de comerç urbà i de serveis de proximitat afectats pel COVID-19","Comerç i Indústria","PAGADA","970.00","970.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G65540171","ASSOCIACIO RUBI MUSICAL","Convocatòria 2019 per entitats culturals - Modalitat C","Cultura","PAGADA","1050.00","727.23","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G64599509","CLUB ESCOLA DE FUTBOL CAN MIR","Subvención 2020. CEF Can Mir. Actividades deportivas ordinarias y de inclusión, temp 19-20","Esports","JUSTIFICADA PARCIALMENTE","3000.00","3000.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/21","Q5855634A","ESCOLA MONTESSORI","2019-20 AJUTS PER A ACTIVITATS O PROJECTES PEDAGOGICS A CENTRES EDUCATIUS PUBLICS","Educació","JUSTIFICADA","2998.38","2998.38","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G63930499","FUNDACIO PRIVADA AVAN","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","5500.00","5000.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/02","Q5855634A","ESCOLA MONTESSORI","AJUT TRANSPORT ACTIVITATS ESCOLA MONTESSORI CURS 2019-20","Educació","JUSTIFICADA","154.00","154.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/09","B66831108","BRUNO I PAU SL","Convocatòria 2020 per al fomenet d'activitats de comerç urbà i de serveis de proximitat afectats pel COVID-19","Comerç i Indústria","PAGADA","1024.00","1024.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/01","G66883083","ASSOCIACIO DE COMERCIANTS SERVEIS I RESTAURACIÓ DE RUBI","Suvbvenció directe Associació Comerciants, Serveis i Restauració Programa anual Dinamització Comercial 2020","Comerç i Indústria","JUSTIFICADA","37500.00","37500.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/10/15","G60423308","C E B  SANT JORDI","Subvención 2020. CEB SANT JORDI. Actividades federadas de la temp. 19-20","Esports","JUSTIFICADA","9000.00","9000.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/28","S0800619I","INSTITUT ESCOLA TERESA ALTET","Convocatòria subvencions 50/50 curs/temporada 2018-2019","Manteniments","PAGADA","426.89","426.89","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/09","B66795592","ARTS PERRUQUERS CENTRO DE IMAGEN PERSONAL SL","Convocatòria 2020 per al fomenet d'activitats de comerç urbà i de serveis de proximitat afectats pel COVID-19","Comerç i Indústria","PAGADA","650.00","650.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G61289658","ASSOCIACIO  SANT GALDERIC","Convocatòria 2019 per entitats culturals - Modalitat C","Cultura","JUSTIFICADA","2800.00","302.30","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/28","S0800117D","ESCOLA CA N'ALZAMORA","Convocatòria subvencions 50/50 curs/temporada 2018-2019","Manteniments","PAGADA","1159.21","1159.21","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/09","B67410068","TRESVIMEX SL","Convocatòria 2020 per al fomenet d'activitats de comerç urbà i de serveis de proximitat afectats pel COVID-19","Comerç i Indústria","PAGADA","1200.00","1200.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/09","B63752349","DOMENECH I CAMPDERROS DIC BO SL","Convocatòria 2020 per al fomenet d'activitats de comerç urbà i de serveis de proximitat afectats pel COVID-19","Comerç i Indústria","PAGADA","700.00","700.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","Q5855638B","ESCOLA TORRE DE LA LLEBRE","2020 AJUTS PEL MANTENIMENT CORRECTIU CENTRES EDUCATIUS PUBLICS D'INFANTIL I PRIMARIA","Educació","JUSTIFICADA","2888.52","2888.52","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/11/24","G63930499","FUNDACIO PRIVADA AVAN","MODALIDAD F: SUBVENCIONES DIRIGIDAS A PROYECTOS DE ACTIVIDAD DE LAS ENTIDADES-SOCIOSANITARIAS","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","8500.00","4500.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/08/04","G63436398","ASSOCIACIO DE MARES I PARES D'ALUMNES DEL CEE CA N'ORIOL","PROJECTE CASAL JULIOL 2020","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","21000.00","21000.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G58085010","CENTRO ARAGONES DE RUBI","Convocatòria 2019 per entitats culturals - Modalitat C","Cultura","PAGADA","930.00","766.76","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/11/24","G63487607","FUNDACIO PRIVADA LLIGA CATALANA D AJUDA ONCOLOGICA","MODALIDAD F: SUBVENCIONES DIRIGIDAS A PROYECTOS DE ACTIVIDAD DE LAS ENTIDADES-SOCIOSANITARIAS","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","5000.00","4500.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/29","G66141714","ASSOCIACIO RUBI D ARREL","MODALITAT I: SUBVENCIONS DESTINADES A ENTITATS DE PROTECCIÓ I DEFENSA DEL MEDI AMBIENT I DEL TERRITORI","Medi ambient","JUSTIFICADA PARCIALMENTE","1325.00","1325.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G08992786","ASSOCIACIÓ DE PERSONES AMB DIVERSITAT INTELECTUAL DE RUBÍ","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","6500.00","6500.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G67008318","RUBITEA ASSOCIACIO DE FAMILIES DE PERSONES AMB AUTISME","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","1790.00","1790.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/02","Q5855639J","ESCOLA JOAN MARAGALL","AJUT TRANSPORT ACTIVITATS JOAN MARAGALL CURS 2019-20","Educació","JUSTIFICADA","1650.00","1650.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/06/10","G60208972","CLUB ESPORTIU RUBI FUTBOL SALA","SUBVENCIÓN 2020. CE RUBI FUTBOL SALA. COMPETICIONES FEDERADAS TEMP 19-20","Esports","JUSTIFICADA PARCIALMENTE","18000.00","18000.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/28","G59183806","UNIO ESPORTIVA DE RUBI","Convocatòria subvencions 50/50 curs/temporada 2018-2019","Manteniments","PAGADA","578.82","578.82","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G58202953","CASA DE ANDALUCIA EN RUBI","Convocatòria 2019 per entitats culturals - Modalitat C","Cultura","JUSTIFICADA","2500.00","2116.69","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/21","Q0801826I","ESCOLA DEL BOSC","2019-20 AJUTS PER A ACTIVITATS O PROJECTES PEDAGOGICS A CENTRES EDUCATIUS PUBLICS","Educació","JUSTIFICADA","1803.47","1803.47","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G61116240","COLLA DE DIABLES DE LA RIERA","Subvencions 2020 - Entitats Culturals","Cultura","JUSTIFICADA","4008.00","3540.99","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/09","B66823840","BAR MANEL MERCAT DE RUBI SL","Convocatòria 2020 per al fomenet d'activitats de comerç urbà i de serveis de proximitat afectats pel COVID-19","Comerç i Indústria","PAGADA","1200.00","1200.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","R0801934A","CARITAS DIOCESANA DE TERRASSA","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","20000.00","20000.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G67008318","RUBITEA ASSOCIACIO DE FAMILIES DE PERSONES AMB AUTISME","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","950.00","950.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G61116240","COLLA DE DIABLES DE LA RIERA","Convocatòria 2019 per entitats culturals - Modalitat C","Cultura","JUSTIFICADA","6980.00","4217.09","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G66240847","SOCIETAT DE BLUES DE RUBI","Subvencions 2020 - Entitats Culturals","Cultura","JUSTIFICADA","4250.00","4250.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","Q5856371I","ESCOLA SCHOLA","2020 AJUTS PEL MANTENIMENT CORRECTIU CENTRES EDUCATIUS PUBLICS D'INFANTIL I PRIMARIA","Educació","JUSTIFICADA","3344.59","3344.59","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/21","Q5855635H","ESCOLA PAU CASALS","2019-20 AJUTS PER A ACTIVITATS O PROJECTES PEDAGOGICS A CENTRES EDUCATIUS PUBLICS","Educació","JUSTIFICADA","3146.81","3146.81","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","S0800276H","ESCOLA RIVO RUBEO","2020 AJUTS PEL MANTENIMENT CORRECTIU CENTRES EDUCATIUS PUBLICS D'INFANTIL I PRIMARIA","Educació","JUSTIFICADA","5168.92","5168.92","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G59429290","ASSOCIACIO COMPARTIR","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","18812.58","4500.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/09","B62811195","SUMINISTROS GINER & GINER","Convocatòria 2020 per al fomenet d'activitats de comerç urbà i de serveis de proximitat afectats pel COVID-19","Comerç i Indústria","JUSTIFICADA","900.00","900.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","Q5855639J","ESCOLA JOAN MARAGALL","2020 AJUTS PEL MANTENIMENT CORRECTIU CENTRES EDUCATIUS PUBLICS D'INFANTIL I PRIMARIA","Educació","JUSTIFICADA","6081.08","6081.08","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/09","B61230595","TORRECILLA PAVON SL","Convocatòria 2020 per al fomenet d'activitats de comerç urbà i de serveis de proximitat afectats pel COVID-19","Comerç i Indústria","PAGADA","900.00","900.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G61197703","ELS CASTELLERS DE RUBI","Convocatòria 2019 per entitats culturals - Modalitat C","Cultura","JUSTIFICADA","1550.00","1178.97","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/28","G61884359","FUNDACIO AUTONOMA SOLIDARIA","Conveni 2020 Campus Ítaca","Educació","JUSTIFICADA","3565.00","3565.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/08/04","G08992786","ASSOCIACIÓ DE PERSONES AMB DIVERSITAT INTELECTUAL DE RUBÍ","Projecte de lleure CAPS DE SETMANA","Sanitat i serveis socials","JUSTIFICADA","21000.00","21000.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G59429290","ASSOCIACIO COMPARTIR","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","7790.75","5000.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/06/10","G60208972","CLUB ESPORTIU RUBI FUTBOL SALA","SUBVENCION 2020. CE RUBI FUTBOL SALA. ESCUELA DEPORTIVA, TEMP 19-20","Esports","JUSTIFICADA PARCIALMENTE","3100.00","3100.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G63436398","ASSOCIACIO DE MARES I PARES D'ALUMNES DEL CEE CA N'ORIOL","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","3500.00","3500.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/07/22","G58203183","ESBART DANSAIRE DE RUBI","Conveni campanya de dansa tradicional a les escoles curs 2019-20","Educació","JUSTIFICADA","42770.47","42770.47","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/09","B66957218","MENDEZ PASTISSERS SL","Convocatòria 2020 per al fomenet d'activitats de comerç urbà i de serveis de proximitat afectats pel COVID-19","Comerç i Indústria","PAGADA","826.00","826.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","Q2866001G","CRUZ ROJA ESPAÑOLA","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","44300.00","22300.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/07/06","G60571668","UNIO ATLETICA RUBI","SUBVENCIÓN 2020. UAR. GESTIÓN PISTAS DE ATLETISMO, AÑO 2020","Esports","JUSTIFICADA PARCIALMENTE","76000.00","76000.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/10/16","G60423308","C E B  SANT JORDI","Subvención 2020. CEB SANT JORDI. Escuela deportiva temp. 19-20","Esports","JUSTIFICADA","2500.00","2500.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/09","B67134098","MASIA CAN RAMONEDA SL","Convocatòria 2020 per al fomenet d'activitats de comerç urbà i de serveis de proximitat afectats pel COVID-19","Comerç i Indústria","PAGADA","700.00","700.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G58525643","CLUB PETANCA SANTA ROSA","Subvención 2020. C PETANCA SANTA ROSA. Actividades federadas de petanca, temp. 19-20","Esports","JUSTIFICADA PARCIALMENTE","1600.00","1600.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G61197703","ELS CASTELLERS DE RUBI","Subvencions 2020 - Entitats Culturals","Cultura","JUSTIFICADA","1740.00","1740.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","R0801934A","CARITAS DIOCESANA DE TERRASSA","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","3000.00","3000.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G62654462","APLEC DE RUBI","Convocatòria 2019 per entitats culturals - Modalitat C","Cultura","JUSTIFICADA","2600.00","2410.84","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/09","J65735110","LA TARANTELLA NAPOLETANA SCP","Convocatòria 2020 per al fomenet d'activitats de comerç urbà i de serveis de proximitat afectats pel COVID-19","Comerç i Indústria","PAGADA","1200.00","1200.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","R0801934A","CARITAS DIOCESANA DE TERRASSA","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","10000.00","10000.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G65876955","ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV)","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","500.00","500.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/21","Q5855637D","ESCOLA 25 DE SETEMBRE","2019-20 AJUTS PER A ACTIVITATS O PROJECTES PEDAGOGICS A CENTRES EDUCATIUS PUBLICS","Educació","JUSTIFICADA","1803.47","1803.47","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G65876955","ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV)","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","6000.00","6000.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/10/15","G60554425","CLUB ESPORTIU HORITZO 1994","Subvención 2020. CE HORITZÓ. Actividades deportivas y deportivo-sociales, temp 19-20","Esports","JUSTIFICADA PARCIALMENTE","5500.00","5500.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/09","J58474842","BAR RTE LAS RUEDAS SCP","Convocatòria 2020 per al fomenet d'activitats de comerç urbà i de serveis de proximitat afectats pel COVID-19","Comerç i Indústria","PAGADA","1000.00","1000.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/11/27","G60554425","CLUB ESPORTIU HORITZO 1994","PROJECTE ACTIVITATS ESPORTIVES ADAPTADES","Sanitat i serveis socials","JUSTIFICADA","5700.00","5700.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/09","B62493879","GESTION DE INMUEBLES COBI, SL","Convocatòria 2020 per al fomenet d'activitats de comerç urbà i de serveis de proximitat afectats pel COVID-19","Comerç i Indústria","PAGADA","1000.00","1000.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G58085010","CENTRO ARAGONES DE RUBI","Subvencions 2020 - Entitats Culturals","Cultura","PAGADA","300.00","300.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","Q2866001G","CRUZ ROJA ESPAÑOLA","ATENCIÓ URGENT A LES NECESSITATS BÀSIQUES","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","49900.00","49900.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
