ANY_SUBVENCIO,DATA_SUBVENCIO,"CIF_BENEFICIARI","BENEFICIARI","CONVOCATORIA","CENTRE_GESTOR","SITUACIO",IMPORT_SOLICITAT,IMPORT_CONCEDIT,DATA_ACTUALITZACIO,"CODI_ENS","NOM_ENS"
"2021","2021/12/29","V58640731","CENTRE D'ESPLAI L'EIXAM","MODALITAT D) SUBECNIONS DESTINADES A PROJECTES D'ACTIVITAT DE LES ENTITATS D'EDUCACIÓ EN EL TEMPS DE LLEURE","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","3380.00","3380.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/23","Q5855633C","ESCOLA MOSSEN CINTO VERDAGUER","Subvenciones 50/50 de ahorro energético correspondiente al curso/temporada 2019-2020","Manteniments","PAGADA","1293.60","1293.60","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/10/06","G63436398","ASSOCIACIO DE MARES I PARES D'ALUMNES DEL CEE CA N'ORIOL","CASAL JULIOL 2021","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","21000.00","21000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","B62889407","EL TRIGO ELABORADO SL","Convocatòria 2021 subvencions impuls de l'activitat empresarial al municipi de Rubí","Comerç i Indústria","JUSTIFICADA","660.00","660.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/09/29","G61004412","HOQUEI CLUB RUBI CENT PATINS","Subvención 2021. HCR Cent Patins. Actividades federadas, nacion. y internac. senior masculino y femenino, temp 20-21","Esports","PAGADA","18000.00","18000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/09/17","Q5855633C","ESCOLA MOSSEN CINTO VERDAGUER","2020-2021 AJUTS PER A ACTIVITATS O PROJECTES PEDAGOGICS A CENTRES EDUCATIUS PUBLICS","Educació","JUSTIFICADA","887.13","887.13","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","G65876955","ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV)","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","7000.00","6000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","Q2866001G","CRUZ ROJA ESPAÑOLA","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","5900.00","3000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","G67008318","RUBITEA ASSOCIACIO DE FAMILIES DE PERSONES AMB AUTISME","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","250.00","250.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/23","Q5855638B","ESCOLA TORRE DE LA LLEBRE","Subvenciones 50/50 de ahorro energético correspondiente al curso/temporada 2019-2020","Manteniments","PAGADA","1513.50","1513.50","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","G63930499","FUNDACIO PRIVADA AVAN","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","10000.00","6000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","B61076907","LAURA PAGES SL","Convocatòria 2021 subvencions impuls de l'activitat empresarial al municipi de Rubí","Comerç i Indústria","JUSTIFICADA","1000.00","1000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","B01676543","MALBEC ASADOR ARGENTINO SL","Convocatòria 2021 subvencions impuls de l'activitat empresarial al municipi de Rubí","Comerç i Indústria","JUSTIFICADA","1000.00","1000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/22","G66397134","ASOC AGROECOLOGICA CAN FELIU RUBI","MODALITAT I: SUBVENCIONS DESTINADES A LA PROTECCIÓ I DEFENSA DEL MEDI AMBIENT I DEL TERRITORI","Medi ambient","JUSTIFICADA PARCIALMENTE","6000.00","6000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/09/17","Q5855635H","ESCOLA PAU CASALS","2020-2021 AJUTS PER A ACTIVITATS O PROJECTES PEDAGOGICS A CENTRES EDUCATIUS PUBLICS","Educació","JUSTIFICADA","1968.71","1968.71","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/10/27","G59466011","CF JUVENTUT 25 DE SETEMBRE","Subvención 2021. CF Juventud 25 de Setembre. Competiciones federadas y escolares, temp 20-21","Esports","JUSTIFICADA PARCIALMENTE","18000.00","18000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/06/21","G59527903","CD OLIMPIC CAN FATJO","Subvención 2021. CE Olímpic Can Fatjó. Actividades escolares y federadas de la temp. 20-21","Esports","PAGADA","18000.00","18000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/10","Q5855637D","ESCOLA 25 DE SETEMBRE","AJUT TRANSPORT ACTIVITATS PEDAGÒGIQUES DE LA GUIA D'ACTIVITATS I SERVEIS D'EDUCACIÓ ESCOLA 25 DE SETEMBRE","Educació","JUSTIFICADA","297.00","297.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/29","G60910528","ASSOCIACIO CATALANA D'ENGINYERIA SENSE FRONTERES","SUBVENCIÓ CONCURRÈNCIA PROJECTES DE COOPERACIÓ PER AL DESENVOLUPAMENT","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","11085.00","11085.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","G65876955","ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV)","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","300.00","300.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/09/24","G58203183","ESBART DANSAIRE DE RUBI","CAMPANYA DE DANSA TRADICIONAL DIIRIGIDA A LES ESCOLES  DE RUBÍ","Educació","JUSTIFICADA","33544.00","33544.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/23","G59183806","UNIO ESPORTIVA DE RUBI","Subvenciones 50/50 de ahorro energético correspondiente al curso/temporada 2019-2020","Manteniments","PAGADA","467.66","467.66","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","B61202883","DIGITAL SIS SL","Convocatòria 2021 subvencions impuls de l'activitat empresarial al municipi de Rubí","Comerç i Indústria","JUSTIFICADA","1000.00","1000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/09/15","G62129119","ASSOCIACIO GENT GRAN DE RUBI","TALLER DE MANUALITATS, DANSA I IOGA 2021","Polítiques de Ciutadania","JUSTIFICADA","400.00","400.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/18","G63721963","COMISSIO CATALAN D AJUDA AL REFUGIAT","SUBVENCIÓ DIRECTA COMISSIÓ CATALANA D'AJUDA AL REFUGIAT","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","30000.00","30000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/10","G63171698","ASSOC DE VEINS EL PORTAL DE CA N ORIOL","MODALITAT A: SUBVENCIONS DESTINADES A PROJECTES D'ACTIVITATS DE LES ASSOCIACIONS DE VEÏNS","Infraestructures i suport entitats","JUSTIFICADA","848.38","848.38","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/23","Q5855634A","ESCOLA MONTESSORI","Subvenciones 50/50 de ahorro energético correspondiente al curso/temporada 2019-2020","Manteniments","PAGADA","996.27","996.27","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/09/17","Q0801862D","INSTITUT TORRENT DELS ALOUS","2020-2021 AJUTS PER A ACTIVITATS O PROJECTES PEDAGOGICS A CENTRES EDUCATIUS PUBLICS","Educació","JUSTIFICADA","1005.63","1005.63","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","R0801934A","CARITAS DIOCESANA DE TERRASSA","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","15000.00","15000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/07/16","G60423308","C E B  SANT JORDI","Subvención 2021. CEB St Jordi. Gestión instalación deportiva temp 20-21","Esports","PAGADA","8500.00","8500.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/29","G46973715","FARMACEUTICOS MUNDI","SUBVENCIÓ CONCURRÈNCIA PROJECTES DE COOPERACIÓ PER AL DESENVOLUPAMENT","Polítiques de Ciutadania","PAGADA","11085.00","11085.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/09/17","Q5856151E","INSTITUT L'ESTATUT","2020-2021 AJUTS PER A ACTIVITATS O PROJECTES PEDAGOGICS A CENTRES EDUCATIUS PUBLICS","Educació","JUSTIFICADA","929.68","929.68","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","G61017042","FUNDACION PRIVADA TUTELAR FAMILIA I SOCIETAT","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","1365.93","500.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/18","J64895915","ACSPROSC  ASSOCIACIO CATALANA-SENEGALESA PER LA COOPERACIO I LA PROMOCIO SOCIAL I CULTURAL DE RUBI","SUBVENCIONS MODALITAT G) SUBVENCIONS DESTINADES A ENTITATS DE COOPERACIÓ PER A ACTIVITATS DE SENSIBILITZACIÓ DE COOPERACIÓ INTERNACIONAL","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","1050.40","900.40","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/29","Q2866001G","CRUZ ROJA ESPAÑOLA","SUBVENCIÓ CONCURRÈNCIA PROJECTES DE COOPERACIÓ PER AL DESENVOLUPAMENT","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","11039.68","11039.68","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/23","S0800276H","ESCOLA RIVO RUBEO","Subvenciones 50/50 de ahorro energético correspondiente al curso/temporada 2019-2020","Manteniments","PAGADA","457.41","457.41","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","G65876955","ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV)","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","5000.00","3000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/09/15","G65876955","ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV)","PROJECTE REBOST D'ALIMENTS ASAV","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","24500.00","24500.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/10","G61044673","ASOC DE VECINOS DE LA PLANA DEL CASTELL","MODALITAT A: SUBVENCIONS DESTINADES A PROJECTES D'ACTIVITATS DE LES ASSOCIACIONS DE VEÏNS","Infraestructures i suport entitats","JUSTIFICADA","400.00","400.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","G61095006","ASSOCIACIO EL FAR SERVEI SOCIAL PROTESTANT","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","7305.44","2700.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/23","Q2866001G","CRUZ ROJA ESPAÑOLA","PROGRAMA ATENCIÓ URGENT A LES NECESSITATS BÀSIQUES","Sanitat i serveis socials","JUSTIFICADA","100000.00","100000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/29","G59944314","MEDICUS MUNDI CATALUNYA","SUBVENCIÓ CONCURRÈNCIA PROJECTES DE COOPERACIÓ PER AL DESENVOLUPAMENT","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","11000.00","11000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/09/15","G63487607","FUNDACIO PRIVADA LLIGA CATALANA D AJUDA ONCOLOGICA","MODALIDAD F: SUBVENCIONES DIRIGIDAS A PROYECTOS DE ACTIVIDAD DE LAS ENTIDADES SOCIOSANITARIAS","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","5000.00","4500.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/05/17","G60208972","CLUB ESPORTIU RUBI FUTBOL SALA","Subvención 2021. CE Rubí Futbol Sala. Escuela deportiva, temp. 20-21","Esports","PAGADA","3100.00","3100.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/10","G59511048","ASOC DE VECINOS LAS TORRES RUBI 2000","MODALITAT A: SUBVENCIONS DESTINADES A PROJECTES D'ACTIVITATS DE LES ASSOCIACIONS DE VEÏNS","Infraestructures i suport entitats","JUSTIFICADA","2350.00","2350.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/05/17","G60208972","CLUB ESPORTIU RUBI FUTBOL SALA","Subvneción 2021. CE Rubí Futbol Sala. Gestión del polideportivo y de la pista de cesped artificial de Can Rosés, durante el año 2021","Esports","JUSTIFICADA PARCIALMENTE","66669.00","66669.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/09/17","S0800276H","ESCOLA RIVO RUBEO","2020-2021 AJUTS PER A ACTIVITATS O PROJECTES PEDAGOGICS A CENTRES EDUCATIUS PUBLICS","Educació","JUSTIFICADA","1178.80","1178.80","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/07/26","G59183806","UNIO ESPORTIVA DE RUBI","Subvención 2021. UER. Competiciones escolares y federadas de la temp. 20-21","Esports","PAGADA","45000.00","45000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/09/17","Q5855553C","ESCOLA RAMON LLULL","2020-2021 AJUTS PER A ACTIVITATS O PROJECTES PEDAGOGICS A CENTRES EDUCATIUS PUBLICS","Educació","JUSTIFICADA","1698.31","1698.31","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/23","Q5855553C","ESCOLA RAMON LLULL","Subvenciones 50/50 de ahorro energético correspondiente al curso/temporada 2019-2020","Manteniments","PAGADA","116.90","116.90","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/09/17","Q0801826I","ESCOLA DEL BOSC","2020-2021 AJUTS PER A ACTIVITATS O PROJECTES PEDAGOGICS A CENTRES EDUCATIUS PUBLICS","Educació","JUSTIFICADA","1233.47","1233.47","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","G59429290","ASSOCIACIO COMPARTIR","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","4500.00","2000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","R0801934A","CARITAS DIOCESANA DE TERRASSA","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","10000.00","10000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/07/30","G60571668","UNIO ATLETICA RUBI","Subvención 2021. Unió Atlètica Rubí. Gestión instalación pistas de atletismo, año 2021","Esports","JUSTIFICADA PARCIALMENTE","76000.00","76000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/10","Q5855633C","ESCOLA MOSSEN CINTO VERDAGUER","AJUT TRANSPORT ACTIVITATS PEDAGÒGIQUES DE LA GUIA D'ACTIVITATS I SERVEIS D'EDUCACIÓ ESCOLA MOSSÈN CINTO","Educació","JUSTIFICADA","580.00","580.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","F61969093","INTEGRACIO SOCIAL DE MENORS -ISOM- SCCL","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","4000.00","2000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/10/27","G59466011","CF JUVENTUT 25 DE SETEMBRE","Subvención 2021. CF Juventud 25 de Setembre. Gestión de instalación, temp 20-21","Esports","JUSTIFICADA","8500.00","8500.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","J67145722","JORDIANI SCP","Convocatòria 2021 subvencions impuls de l'activitat empresarial al municipi de Rubí","Comerç i Indústria","JUSTIFICADA","879.00","879.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/07/12","G60867025","AGRUPACIO RUBINENCA D'ESCACS","Subvención 2021. Ass. d'Escacs Rubinenca. Actividades de temporada, Open y Jornadas Escolares, año 2021","Esports","JUSTIFICADA PARCIALMENTE","1750.00","1750.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/18","J64895915","ACSPROSC  ASSOCIACIO CATALANA-SENEGALESA PER LA COOPERACIO I LA PROMOCIO SOCIAL I CULTURAL DE RUBI","SUBVENCIONS MODALITAT G) SUBVENCIONS DESTINADES A ENTITATS DE COOPERACIÓ PER A ACTIVITATS DE SENSIBILITZACIÓ DE COOPERACIÓ INTERNACIONAL","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","1100.00","950.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/20","G64599509","CLUB ESCOLA DE FUTBOL CAN MIR","Subvención 2021. CEF Can Mir. Actividades de temporada y programa de inclusión social, temp 20-21","Esports","JUSTIFICADA PARCIALMENTE","3000.00","3000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","R0801934A","CARITAS DIOCESANA DE TERRASSA","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","20000.00","20000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/31","G61000444","RUBI ADF","SUBVENCIÓ RUBÍ ADF 2021","Policia Local","PAGADA","5000.00","5000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/09/17","Q5855638B","ESCOLA TORRE DE LA LLEBRE","2020-2021 AJUTS PER A ACTIVITATS O PROJECTES PEDAGOGICS A CENTRES EDUCATIUS PUBLICS","Educació","JUSTIFICADA","1136.25","1136.25","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/09/15","G63930499","FUNDACIO PRIVADA AVAN","MODALIDAD F: SUBVENCIONES DIRIGIDAS A PROYECTOS DE ACTIVIDAD DE LAS ENTIDADES SOCIOSANITARIAS","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","10000.00","4500.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","B65704678","INVERSIONS I EXPLOTACIONS FOOD SL","Convocatòria 2021 subvencions impuls de l'activitat empresarial al municipi de Rubí","Comerç i Indústria","PAGADA","1000.00","1000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/09/17","Q5855672A","INSTITUT J V FOIX","2020-2021 AJUTS PER A ACTIVITATS O PROJECTES PEDAGOGICS A CENTRES EDUCATIUS PUBLICS","Educació","JUSTIFICADA","638.00","638.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","G08504870","SPORTENIS RUBI","Convocatoria 2021. Modalidad B: Subvenciones destinadas a actividades deportivas","Esports","JUSTIFICADA PARCIALMENTE","2200.00","2000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","R0801934A","CARITAS DIOCESANA DE TERRASSA","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","10000.00","9000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","G08992786","ASSOCIACIÓ DE PERSONES AMB DIVERSITAT INTELECTUAL DE RUBÍ","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","6500.00","6000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/09/17","S0800117D","ESCOLA CA N'ALZAMORA","2020-2021 AJUTS PER A ACTIVITATS O PROJECTES PEDAGOGICS A CENTRES EDUCATIUS PUBLICS","Educació","JUSTIFICADA","1774.26","1774.26","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","R0801934A","CARITAS DIOCESANA DE TERRASSA","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","3000.00","3000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/09/17","Q5855634A","ESCOLA MONTESSORI","2020-2021 AJUTS PER A ACTIVITATS O PROJECTES PEDAGOGICS A CENTRES EDUCATIUS PUBLICS","Educació","JUSTIFICADA","1178.80","1178.80","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/10","Q5855639J","ESCOLA JOAN MARAGALL","AJUT TRANSPORT ACTIVITATS PEDAGÒGIQUES DE LA GUIA D'ACTIVITATS I SERVEIS D'EDUCACIÓ ESCOLA JOAN MARAGALL","Educació","JUSTIFICADA","380.60","380.60","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","J67364406","MESQFOTOS SCP","Convocatòria 2021 subvencions impuls de l'activitat empresarial al municipi de Rubí","Comerç i Indústria","JUSTIFICADA","900.00","900.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/16","G59755363","ASSOCIACIO DE PESSEBRISTES DE RUBI","Subvenció 2021 nominativa Associació de Pessebristes de Rubí","Cultura","JUSTIFICADA","2750.00","2750.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/10/14","R0800380H","CASA COLEGIO REGINA CARMELI RUBI","Subvención 2021. Casa Colegio Regina Carmeli. Competiciones deportivas y federadas, temp 20-21","Esports","JUSTIFICADA","4500.00","4500.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
