ANY_SUBVENCIO,DATA_SUBVENCIO,"CIF_BENEFICIARI","BENEFICIARI","CONVOCATORIA","CENTRE_GESTOR","SITUACIO",IMPORT_SOLICITAT,IMPORT_CONCEDIT,"CODI_ENS","NOM_ENS"
"2013","2013/12/03","Q2866001G","CRUZ ROJA ESPAÑOLA","SUBVENCIO CREU ROJA PUNT DE TROBADA 2013","Sanitat i serveis socials","PAGADA","6200.00","6200.00","818460009","Ajuntament de Rubí"
"2013","2013/12/03","G60208972","CLUB ESPORTIU RUBI FUTBOL SALA","CONVENI PROGRAMA ESPORT X A TOTHOM 2013-204 CE RUBI FUTBOL SALA","Esports","JUSTIFICADA PARCIALMENTE","56000.00","56000.00","818460009","Ajuntament de Rubí"
"2013","2013/06/05","Q5855633C","ESCOLA MOSSEN CINTO VERDAGUER","AJUTS MANTENIMENT CORRECTIU PER ALS CENTRES D'EDUCACIÓ INFATIL I PRIMARIA","Educació","JUSTIFICADA","3309.73","3309.73","818460009","Ajuntament de Rubí"
"2013","2013/07/31","G61313516","FEDERACIO D'ASSOCIACIONS DE COMERCIANTS DE RUBI","SUBVENCIO DIRECTE PER RAONS INTERES SOCIAL FACGR","Comerç i Indústria","PAGADA","15000.00","15000.00","818460009","Ajuntament de Rubí"
"2013","2013/06/06","G58203183","ESBART DANSAIRE DE RUBI","Conveni amb l'Esbart Dansaire de Rubí per a la realització d'una campanya de danses a les escoles","Educació","PAGADA","33390.00","33390.00","818460009","Ajuntament de Rubí"
"2013","2013/09/17","H62267927","CDAD PROP CALLE 25 DE SEPTIEMBRE 39 DE_RUBI","SUBVENCIÓ ASCENSOR BLOC 39 COMUNITAT 25 SETEMBRE","Obra pública","PAGADA","12000.00","6000.00","818460009","Ajuntament de Rubí"
"2013","2013/03/25","G60208972","CLUB ESPORTIU RUBI FUTBOL SALA","Pròrroga any 2013 conveni col·laboració Club Esportiu Rubí Futbol Sala","Esports","JUSTIFICADA PARCIALMENTE","81269.00","81269.00","818460009","Ajuntament de Rubí"
"2013","2013/06/05","Q0801826I","ESCOLA DEL BOSC","AJUTS MANTENIMENT CORRECTIU PER ALS CENTRES D'EDUCACIÓ INFATIL I PRIMARIA","Educació","JUSTIFICADA","601.77","601.77","818460009","Ajuntament de Rubí"
"2013","2013/04/18","G60571668","UNIO ATLETICA RUBI","Pròrroga de l'any 2013 del conveni de col·laboració amb l'entitat UAR","Esports","JUSTIFICADA PARCIALMENTE","88200.00","88200.00","818460009","Ajuntament de Rubí"
"2013","2013/06/05","S0800121F","CEE CA'N ORIOL","AJUTS MANTENIMENT CORRECTIU PER ALS CENTRES D'EDUCACIÓ INFATIL I PRIMARIA","Educació","JUSTIFICADA","2206.49","2206.49","818460009","Ajuntament de Rubí"
"2013","2013/06/05","Q5855637D","ESCOLA 25 DE SETEMBRE","AJUTS MANTENIMENT CORRECTIU PER ALS CENTRES D'EDUCACIÓ INFATIL I PRIMARIA","Educació","JUSTIFICADA","4814.16","4814.16","818460009","Ajuntament de Rubí"
